Site,Batch Completion Date,Batch Number,Tank Number,Cost Center,Technology,Product,Inventory Category,Equalization Lot Number,Parent Batch Planned Qty,Parent Batch Actual Qty,PA Time,Formulated CM Time,QC Adj CM Time,Tot. CM Time,80 appv.,Filling Time,90 appv.,Tot. Time
Cleveland,2020-03-13,82187,,6,A-LIQUID,SNAPKAD,1261,806047993,2600.0,2612.45,0 days 15:54:01.000000000,0 days 20:39:06.000000000,4 days 18:04:38.000000000,6 days 23:57:09.000000000,12 days 01:33:16.000000000,0 days 11:05:44.000000000,0 days 17:45:23.000000000,25 days 20:52:54.000000000
Cleveland,2019-09-10,66461,T736 B101,9,WATERBASE,BIP1BRGREY,1411,806038031,3000.0,3002.4,2 days 07:52:16.000000000,0 days 09:55:48.000000000,10 days 09:59:50.000000000,13 days 08:09:45.000000000,12 days 01:27:39.000000000,2 days 11:15:22.000000000,2 days 10:50:35.000000000,21 days 18:17:00.000000000
Cleveland,2019-04-15,55046,T819 B8,5,WATERBASE,KMDB301340,1241,806029788,900.0,910.35,0 days 10:32:23.000000000,1 days 02:06:00.000000000,11 days 21:53:59.000000000,14 days 02:04:25.000000000,12 days 01:25:51.000000000,0 days 09:33:07.000000000,9 days 18:26:06.000000000,28 days 21:48:27.000000000
Cleveland,2019-05-01,56879,P31PW08,7,WATERBASE,BIP2WC3Z,1411,806031706,300.0,344.45,0 days 04:08:53.000000000,0 days 07:25:08.000000000,6 days 22:29:39.000000000,8 days 06:55:32.000000000,12 days 01:16:23.000000000,0 days 08:07:26.000000000,1 days 02:25:15.000000000,14 days 22:13:34.000000000
Cleveland,2020-03-09,77149,,Q,A-LIQUID,BIP1SLATE,1411,806044677,6500.0,6599.63,0 days 04:57:05.000000000,1 days 10:00:15.000000000,2 days 01:05:15.000000000,5 days 01:49:11.000000000,12 days 01:16:04.000000000,14 days 03:59:10.000000000,14 days 08:36:53.000000000,43 days 17:30:24.000000000
Cleveland,2019-03-21,52699,T825 B8,5,WATERBASE,JWBT70Z,1291,806029294,1220.0,1408.7,0 days 15:40:54.000000000,0 days 15:25:10.000000000,0 days 00:04:36.000000000,6 days 16:22:25.000000000,12 days 00:26:18.000000000,1 days 23:16:35.000000000,0 days 05:59:41.000000000,14 days 15:35:29.000000000
Cleveland,2019-04-29,54629,P31PW39,9,WATERBASE,HMOP201744,1241,806030385,300.0,302.95,0 days 03:59:01.000000000,1 days 09:16:51.000000000,10 days 01:26:26.000000000,12 days 23:49:21.000000000,11 days 22:55:34.000000000,2 days 02:18:47.000000000,10 days 16:48:00.000000000,27 days 23:14:21.000000000
Cleveland,2019-05-16,53712,T816 B8,5,WATERBASE,ADWBB588P,1231,806029812,1200.0,1251.28,3 days 00:06:24.000000000,4 days 10:13:29.000000000,6 days 08:28:26.000000000,18 days 11:53:11.000000000,11 days 22:26:22.000000000,0 days 06:46:08.000000000,1 days 00:40:14.000000000,19 days 08:42:45.000000000
Cleveland,2019-04-05,53637,T810 B8,5,WATERBASE,JWBSK7U,1271,806028736,1500.0,1508.09,0 days 10:15:07.000000000,1 days 20:25:05.000000000,4 days 01:16:53.000000000,8 days 09:29:38.000000000,11 days 22:15:08.000000000,0 days 06:38:56.000000000,0 days 11:37:18.000000000,15 days 03:55:38.000000000
Cleveland,2019-06-19,56690,T911 B52,Q,WATERBASE,JWBE1J9P,1291,806031558,4000.0,4117.21,0 days 20:37:17.000000000,15 days 16:28:58.000000000,4 days 15:43:47.000000000,8 days 17:35:21.000000000,11 days 21:57:20.000000000,0 days 09:18:43.000000000,0 days 09:16:55.000000000,19 days 20:44:43.000000000
Cleveland,2020-01-09,72363,,3,WATERBASE,HWS18SBM,1121,806041767,1600.0,1627.68,0 days 07:46:38.000000000,6 days 09:44:47.000000000,9 days 12:08:25.000000000,17 days 12:27:25.000000000,11 days 21:40:47.000000000,0 days 05:09:24.000000000,0 days 03:14:25.000000000,23 days 17:28:03.000000000
Cleveland,2019-03-19,50813,T801 B8,5,WATERBASE,JWBE1K3MS,1291,806027984,1400.0,1403.01,0 days 08:07:39.000000000,10 days 14:54:44.000000000,8 days 02:20:55.000000000,10 days 15:05:12.000000000,11 days 21:13:47.000000000,0 days 06:41:44.000000000,0 days 14:52:09.000000000,14 days 12:35:07.000000000
Cleveland,2019-03-27,51799,T129 B29,2,SBPRIMER,JSPT7026,1291,806028677,400.0,400.73,0 days 01:06:35.000000000,0 days 07:49:14.000000000,1 days 14:05:02.000000000,2 days 23:13:16.000000000,11 days 20:41:39.000000000,0 days 01:55:05.000000000,0 days 10:22:42.000000000,13 days 15:37:08.000000000
Cleveland,2019-06-10,60068,T904 B52,Q,WATERBASE,JWBT1G3X,1291,806033822,4977.0,5288.08,0 days 22:25:27.000000000,1 days 09:34:31.000000000,0 days 19:27:59.000000000,5 days 12:34:21.000000000,11 days 20:34:23.000000000,2 days 18:32:12.000000000,6 days 10:04:14.000000000,15 days 15:44:52.000000000
Cleveland,2019-06-03,58726,T816 B8,5,WATERBASE,ADWBB588P,1231,806032902,1200.0,1218.0,0 days 14:17:53.000000000,2 days 10:01:38.000000000,14 days 00:49:30.000000000,16 days 18:05:58.000000000,11 days 20:22:10.000000000,1 days 09:50:00.000000000,0 days 08:28:31.000000000,19 days 14:40:35.000000000
Cleveland,2019-04-15,54247,T714 B101,9,WBPRIMER,HMOP31004,1241,806029363,1400.0,1363.28,3 days 05:38:56.000000000,0 days 05:19:31.000000000,4 days 05:55:17.000000000,9 days 18:05:03.000000000,11 days 18:54:34.000000000,0 days 18:02:38.000000000,1 days 00:38:00.000000000,23 days 05:29:15.000000000
Cleveland,2019-10-21,71073,T112 B29,2,A-LIQUID,JSPT85K,1291,806040952,910.0,924.22,0 days 17:30:37.000000000,1 days 03:43:32.000000000,1 days 19:14:54.000000000,8 days 11:34:38.000000000,11 days 18:22:19.000000000,1 days 14:25:06.000000000,0 days 12:20:34.000000000,14 days 17:10:46.000000000
Cleveland,2019-02-25,48287,P31PW27,5,WATERBASE,NHWBNAW,1261,806026322,300.0,311.84,0 days 03:52:33.000000000,0 days 06:02:53.000000000,1 days 23:46:03.000000000,7 days 12:42:19.000000000,11 days 18:04:09.000000000,1 days 00:06:44.000000000,0 days 06:20:43.000000000,15 days 10:13:25.000000000
Cleveland,2019-06-27,56405,T830 B8,5,WATERBASE,BIP2WC1M,1411,806031431,3000.0,3135.79,12 days 17:08:16.000000000,10 days 22:36:46.000000000,5 days 20:35:24.000000000,20 days 04:15:37.000000000,11 days 17:47:42.000000000,0 days 21:05:16.000000000,12 days 02:34:51.000000000,36 days 17:20:34.000000000
Cleveland,2020-03-05,78481,,7,WATERBASE,BIP2WC1Z,1411,806044683,100.0,104.3,0 days 19:20:53.000000000,0 days 18:40:08.000000000,7 days 12:39:17.000000000,8 days 21:29:05.000000000,11 days 17:24:42.000000000,2 days 10:21:09.000000000,0 days 04:02:55.000000000,22 days 17:58:19.000000000
Cleveland,2019-01-29,46981,T715 B101,9,WBPRIMER,OPPRAY,1261,806025542,1200.0,1264.04,5 days 02:32:46.000000000,3 days 19:15:28.000000000,11 days 05:24:41.000000000,15 days 02:57:49.000000000,11 days 16:58:18.000000000,3 days 02:35:17.000000000,0 days 20:23:36.000000000,24 days 03:13:23.000000000
Cleveland,2020-02-20,79579,,Q,WATERBASE,JWBT1G3X,1291,806045970,4975.0,5411.2,0 days 20:47:48.000000000,14 days 20:43:55.000000000,5 days 01:10:20.000000000,9 days 13:31:56.000000000,11 days 16:49:25.000000000,1 days 23:54:37.000000000,2 days 02:16:10.000000000,16 days 06:53:25.000000000
Cleveland,2019-04-11,54843,T828 B8,5,WATERBASE,TSL105E,1836,806030518,3000.0,3192.24,1 days 14:34:51.000000000,1 days 04:48:48.000000000,8 days 14:58:55.000000000,11 days 18:17:58.000000000,11 days 16:05:06.000000000,6 days 02:08:17.000000000,6 days 22:47:21.000000000,21 days 18:52:39.000000000
Cleveland,2019-04-08,53688,T805 B8,5,WATERBASE,JWBE209MS,1291,806029791,1300.0,1327.01,0 days 09:29:28.000000000,1 days 03:07:27.000000000,4 days 19:18:20.000000000,7 days 22:41:20.000000000,11 days 14:09:01.000000000,0 days 11:30:02.000000000,0 days 14:39:43.000000000,14 days 13:51:20.000000000
Cleveland,2019-10-28,69340,T830 B8,5,WATERBASE,BIP2WC27,1411,806039794,3000.0,3130.61,1 days 11:31:05.000000000,1 days 19:07:22.000000000,5 days 13:44:29.000000000,10 days 00:36:11.000000000,11 days 13:48:52.000000000,4 days 10:52:45.000000000,4 days 16:29:18.000000000,21 days 05:24:20.000000000
Cleveland,2019-04-10,50623,T831 B8,5,WATERBASE,BIP2M416,1411,806027882,3000.0,3071.08,0 days 11:04:17.000000000,13 days 00:33:07.000000000,10 days 01:38:24.000000000,13 days 00:27:44.000000000,11 days 12:29:50.000000000,3 days 00:56:52.000000000,1 days 22:01:02.000000000,19 days 14:34:27.000000000
Cleveland,2020-02-10,75595,,5,WATERBASE,BIP2WC1M,1411,806043647,3000.0,3146.2,0 days 06:29:16.000000000,4 days 20:31:07.000000000,9 days 02:36:17.000000000,11 days 20:52:09.000000000,11 days 12:08:14.000000000,1 days 22:50:03.000000000,2 days 06:21:03.000000000,16 days 03:33:36.000000000
Cleveland,2019-06-19,59945,T102 B29,2,SBPRIMER,JSPT7026,1291,806033760,400.0,400.44,0 days 06:54:44.000000000,1 days 03:41:49.000000000,0 days 00:00:20.000000000,1 days 21:31:31.000000000,11 days 10:43:49.000000000,16 days 20:03:33.000000000,0 days 16:31:50.000000000,28 days 00:54:30.000000000
Cleveland,2019-05-31,60513,T910 B52,Q,WATERBASE,TSL105E,1836,806034181,4200.0,4347.79,0 days 09:57:53.000000000,1 days 01:00:17.000000000,2 days 13:42:07.000000000,6 days 15:46:35.000000000,11 days 08:32:30.000000000,0 days 10:02:16.000000000,0 days 19:29:10.000000000,14 days 20:19:32.000000000
Cleveland,2019-05-28,57948,T904 B52,Q,WATERBASE,NHWBKAD,1261,806032421,7200.0,7301.0,0 days 10:37:35.000000000,1 days 07:06:53.000000000,3 days 09:54:11.000000000,8 days 09:51:06.000000000,11 days 06:56:30.000000000,1 days 04:35:02.000000000,1 days 10:28:28.000000000,14 days 22:44:44.000000000
Cleveland,2019-04-29,54583,T819 B8,5,WATERBASE,JWBSSAL,1271,806030366,1500.0,1540.24,0 days 06:35:01.000000000,7 days 23:08:00.000000000,3 days 09:36:51.000000000,7 days 07:33:15.000000000,11 days 06:56:03.000000000,2 days 23:29:12.000000000,3 days 06:45:42.000000000,13 days 07:17:22.000000000
Cleveland,2019-04-23,55375,T829 B8,5,WATERBASE,JWBE1D6W,1291,806030798,2800.0,2897.21,2 days 14:31:05.000000000,11 days 19:16:03.000000000,8 days 23:52:23.000000000,11 days 19:30:54.000000000,11 days 06:16:10.000000000,1 days 07:44:15.000000000,0 days 09:43:54.000000000,16 days 14:05:11.000000000
Cleveland,2020-03-04,81233,,Q,WATERBASE,JWBT1G3X,1291,806046925,4950.0,5220.76,0 days 19:16:23.000000000,5 days 05:53:02.000000000,3 days 18:01:27.000000000,8 days 03:54:21.000000000,11 days 05:45:33.000000000,2 days 17:18:50.000000000,1 days 05:50:33.000000000,15 days 13:16:17.000000000
Cleveland,2019-01-24,45773,T829 B8,5,WATERBASE,BIP2M416,1411,806024812,3000.0,3069.08,0 days 07:56:27.000000000,1 days 08:42:34.000000000,6 days 00:41:15.000000000,12 days 07:16:01.000000000,11 days 04:35:43.000000000,6 days 12:10:30.000000000,13 days 05:51:22.000000000,27 days 14:59:42.000000000
Cleveland,2019-10-09,70657,T804 B8,5,WATERBASE,JWBE8W2X,1291,806040614,980.0,984.06,2 days 14:57:35.000000000,10 days 18:19:02.000000000,2 days 00:51:53.000000000,7 days 02:10:26.000000000,11 days 03:18:57.000000000,1 days 05:06:20.000000000,0 days 22:22:39.000000000,16 days 13:33:04.000000000
Cleveland,2019-04-24,52818,T822 B8,5,WATERBASE,JWBE8W2X,1291,806029367,1240.0,1245.14,0 days 06:43:07.000000000,1 days 09:08:25.000000000,0 days 11:59:02.000000000,4 days 11:51:05.000000000,11 days 01:56:24.000000000,1 days 02:13:16.000000000,1 days 02:58:29.000000000,15 days 22:06:26.000000000
Cleveland,2020-02-17,80101,,Q,WATERBASE,BIP2CU300A,1411,806042651,6500.0,6617.04,0 days 13:19:10.000000000,2 days 02:20:40.000000000,0 days 18:40:48.000000000,5 days 17:37:46.000000000,11 days 01:54:54.000000000,11 days 12:11:11.000000000,8 days 22:11:16.000000000,22 days 16:15:48.000000000
Cleveland,2019-07-08,57321,T715 B101,9,WBPRIMER,OPPRAY,1261,806031988,900.0,935.69,3 days 18:52:32.000000000,2 days 14:12:09.000000000,1 days 15:56:49.000000000,5 days 20:56:55.000000000,11 days 01:43:49.000000000,0 days 04:01:20.000000000,0 days 10:20:05.000000000,16 days 02:01:59.000000000
Cleveland,2019-06-05,58787,P27PS38,7,SOLVENTBASE,MBSS7701,1451,806032945,250.0,261.63,0 days 04:00:06.000000000,0 days 13:05:23.000000000,6 days 01:47:12.000000000,7 days 02:37:44.000000000,11 days 01:25:20.000000000,0 days 19:23:40.000000000,1 days 07:34:10.000000000,15 days 04:19:06.000000000
Cleveland,2020-02-03,79243,,3,WATERBASE,CHWBCAS,1261,806045800,300.0,302.05,0 days 12:51:55.000000000,0 days 11:09:31.000000000,7 days 07:50:31.000000000,8 days 13:42:35.000000000,11 days 01:00:45.000000000,0 days 01:23:21.000000000,0 days 18:08:43.000000000,13 days 05:55:18.000000000
Cleveland,2019-07-31,52415,T906 B52,Q,WATERBASE,BIP2CU300A,1411,806029112,6500.0,6618.3,4 days 23:03:46.000000000,1 days 07:14:27.000000000,3 days 06:45:00.000000000,6 days 18:21:11.000000000,11 days 00:21:27.000000000,5 days 22:52:42.000000000,1 days 01:02:15.000000000,18 days 20:18:08.000000000
Cleveland,2019-06-26,59055,T828 B8,5,WATERBASE,HWB301220S,1121,806033127,3000.0,3015.95,0 days 11:18:41.000000000,15 days 21:15:26.000000000,11 days 12:17:22.000000000,13 days 20:36:03.000000000,11 days 00:13:57.000000000,1 days 07:37:25.000000000,29 days 20:53:57.000000000,51 days 21:38:40.000000000
Cleveland,2019-12-03,75940,T103 B29,2,SOLVENTBASE,MBSS9775,1451,806043916,400.0,403.31,0 days 14:31:07.000000000,0 days 11:57:55.000000000,3 days 06:52:08.000000000,6 days 03:47:56.000000000,11 days 00:00:45.000000000,0 days 06:27:58.000000000,0 days 11:14:09.000000000,13 days 15:13:43.000000000
Cleveland,2019-03-14,50291,T715 B101,9,WBPRIMER,HMOP31036,1241,806027620,1200.0,1224.59,0 days 09:56:26.000000000,0 days 04:20:52.000000000,5 days 10:16:15.000000000,5 days 15:14:27.000000000,10 days 23:26:21.000000000,0 days 04:36:03.000000000,0 days 22:40:27.000000000,20 days 00:20:30.000000000
Cleveland,2019-11-27,75414,P31PW45,7,WATERBASE,JWBT1K5HP,1291,806043548,310.0,340.72,0 days 21:51:40.000000000,0 days 11:21:18.000000000,3 days 16:16:42.000000000,6 days 02:07:33.000000000,10 days 22:45:31.000000000,0 days 05:18:25.000000000,3 days 08:06:43.000000000,17 days 04:45:10.000000000
Cleveland,2019-10-09,70911,Tote,3,WATERBASE,HWS18SBM,1121,806040804,2000.0,2073.89,1 days 23:58:53.000000000,0 days 21:18:30.000000000,0 days 20:56:28.000000000,12 days 07:52:48.000000000,10 days 22:44:35.000000000,0 days 13:10:40.000000000,0 days 02:37:46.000000000,19 days 06:47:28.000000000
Cleveland,2019-10-03,69326,T830 B8,5,WATERBASE,BIP2M416,1411,806039787,3000.0,3121.34,5 days 18:20:23.000000000,1 days 02:34:18.000000000,7 days 22:01:28.000000000,12 days 11:46:53.000000000,10 days 22:12:42.000000000,8 days 21:03:54.000000000,5 days 04:41:25.000000000,27 days 20:54:54.000000000
Cleveland,2020-02-07,77065,,3,WATERBASE,HWHPDN,1121,806044621,800.0,802.16,0 days 15:16:21.000000000,11 days 16:43:13.000000000,5 days 13:19:53.000000000,9 days 08:49:21.000000000,10 days 22:08:14.000000000,2 days 10:03:33.000000000,0 days 02:45:07.000000000,16 days 12:49:43.000000000
Cleveland,2019-06-28,62753,T519 B24,6,RAWMATERIAL,HPCP7018P,1291,806035901,4000.0,4090.09,0 days 12:58:49.000000000,2 days 06:17:18.000000000,1 days 11:37:43.000000000,5 days 21:24:26.000000000,10 days 21:58:54.000000000,0 days 09:42:43.000000000,6 days 19:07:05.000000000,14 days 16:27:15.000000000
Cleveland,2019-09-06,67203,P31PW02,9,WATERBASE,HMOP62785,1241,806038493,300.0,305.91,2 days 08:37:17.000000000,0 days 05:56:30.000000000,8 days 23:24:31.000000000,10 days 12:32:43.000000000,10 days 20:41:51.000000000,0 days 04:58:28.000000000,0 days 08:25:57.000000000,16 days 20:54:42.000000000
Cleveland,2020-01-03,75938,T802 B8,5,WATERBASE,KMDB301340,1241,806043915,1400.0,1429.93,1 days 04:42:50.000000000,1 days 04:13:17.000000000,9 days 00:16:52.000000000,11 days 08:00:18.000000000,10 days 20:27:40.000000000,1 days 11:54:49.000000000,1 days 06:26:00.000000000,17 days 01:34:13.000000000
Cleveland,2019-03-04,51117,T130 B29,2,SBPRIMER,SNAP3617,1261,806028178,1500.0,1761.32,0 days 02:20:55.000000000,0 days 15:53:00.000000000,1 days 03:02:23.000000000,10 days 15:03:36.000000000,10 days 19:52:26.000000000,1 days 15:04:24.000000000,1 days 04:19:55.000000000,16 days 00:27:49.000000000
Cleveland,2019-07-08,61901,T831 B8,5,WATERBASE,HMDB301329,1241,806035362,3000.0,2991.99,1 days 05:07:35.000000000,1 days 06:41:34.000000000,9 days 11:50:03.000000000,12 days 07:42:23.000000000,10 days 19:48:11.000000000,0 days 22:55:19.000000000,9 days 10:51:18.000000000,25 days 02:36:40.000000000
Cleveland,2019-01-03,44618,,Q,WATERBASE,JWBSP8Y,1271,806024071,6000.0,6027.94,0 days 16:27:25.000000000,1 days 04:30:56.000000000,0 days 02:10:10.000000000,6 days 12:02:21.000000000,10 days 19:04:19.000000000,3 days 13:08:46.000000000,22 days 13:50:21.000000000,38 days 06:12:32.000000000
Cleveland,2019-10-21,70052,T813 B8,5,WATERBASE,JWBE3T3W,1291,806040188,1400.0,1409.19,0 days 09:51:22.000000000,1 days 05:42:25.000000000,3 days 14:17:26.000000000,5 days 19:59:10.000000000,10 days 17:19:27.000000000,2 days 00:34:20.000000000,0 days 18:05:40.000000000,13 days 10:18:37.000000000
Cleveland,2019-02-06,48830,T812 B8,5,WATERBASE,BIP2WC27,1411,806026616,1500.0,1542.51,0 days 06:14:28.000000000,1 days 15:27:22.000000000,17 days 09:44:15.000000000,20 days 15:02:56.000000000,10 days 16:40:40.000000000,0 days 07:15:38.000000000,0 days 20:30:17.000000000,20 days 19:37:26.000000000
Cleveland,2019-10-29,69810,T828 B8,5,WATERBASE,JWBE1K3MS,1291,806040055,2800.0,2809.62,0 days 21:49:37.000000000,3 days 21:07:53.000000000,0 days 00:28:35.000000000,10 days 17:34:45.000000000,10 days 16:06:27.000000000,2 days 16:27:06.000000000,0 days 08:16:46.000000000,21 days 19:31:18.000000000
Cleveland,2019-05-21,57446,T126 B29,2,SOLVENTBASE,NBCKAD,1261,806032078,1000.0,1008.04,0 days 05:54:55.000000000,0 days 12:16:44.000000000,3 days 23:00:19.000000000,6 days 00:45:54.000000000,10 days 15:13:26.000000000,0 days 05:28:01.000000000,0 days 21:22:54.000000000,21 days 20:15:49.000000000
Cleveland,2020-01-14,74072,,6,CLEARCOAT,HDCT4043K,1231,806042711,4000.0,4276.39,1 days 15:35:01.000000000,0 days 11:58:36.000000000,0 days 02:22:38.000000000,10 days 14:37:49.000000000,10 days 15:10:23.000000000,0 days 11:39:42.000000000,4 days 16:25:50.000000000,38 days 08:05:38.000000000
Cleveland,2019-10-22,71250,T801 B8,5,WATERBASE,ADWBG537M,1231,806041044,800.0,831.32,2 days 22:59:08.000000000,0 days 23:46:03.000000000,6 days 22:50:04.000000000,9 days 23:04:43.000000000,10 days 14:49:54.000000000,3 days 22:43:11.000000000,0 days 13:17:13.000000000,20 days 13:11:03.000000000
Cleveland,2019-04-18,54990,T828 B8,5,WATERBASE,TSL105E,1836,806030593,3000.0,3193.58,4 days 17:52:28.000000000,0 days 20:14:48.000000000,1 days 05:18:16.000000000,3 days 00:08:08.000000000,10 days 13:55:42.000000000,1 days 05:29:01.000000000,0 days 21:37:06.000000000,15 days 17:57:34.000000000
Cleveland,2019-05-23,54620,T730 B101,9,WBPRIMER,HMOP31002,1241,806030381,3250.0,3327.69,0 days 06:35:23.000000000,0 days 15:28:58.000000000,10 days 06:45:30.000000000,11 days 00:04:02.000000000,10 days 12:22:50.000000000,1 days 10:28:48.000000000,3 days 05:57:44.000000000,16 days 08:28:23.000000000
Cleveland,2019-05-30,57298,T909 B52,Q,WATERBASE,NHWBQAK,1261,806031977,4500.0,4500.19,0 days 07:59:42.000000000,0 days 08:44:56.000000000,4 days 11:16:42.000000000,7 days 04:36:13.000000000,10 days 12:21:40.000000000,0 days 09:19:58.000000000,1 days 03:08:12.000000000,12 days 15:07:18.000000000
Cleveland,2019-01-07,45353,P12PS20,7,SOLVENTBASE,DCT7291RL,1131,806024558,90.0,96.72,0 days 03:07:49.000000000,0 days 05:39:51.000000000,6 days 11:10:35.000000000,10 days 14:29:37.000000000,10 days 11:32:45.000000000,1 days 08:53:17.000000000,1 days 04:49:35.000000000,18 days 15:57:49.000000000
Cleveland,2020-01-27,79665,,7,WATERBASE,DCT7440RL,1131,806046007,250.0,258.37,0 days 16:21:31.000000000,0 days 06:18:11.000000000,8 days 09:16:19.000000000,10 days 08:04:43.000000000,10 days 11:16:08.000000000,0 days 19:29:13.000000000,2 days 10:57:38.000000000,17 days 13:28:17.000000000
Cleveland,2019-11-18,70077,P27PW02,9,WBPRIMER,JWPB3T3,1291,806040200,225.0,222.18,2 days 08:46:19.000000000,2 days 10:28:53.000000000,1 days 11:09:39.000000000,8 days 15:45:52.000000000,10 days 09:05:41.000000000,2 days 04:52:04.000000000,0 days 11:51:56.000000000,16 days 19:19:31.000000000
Cleveland,2019-12-26,64619,T805 B8,5,WATERBASE,JWBM5073NM,1291,806037015,1400.0,1367.29,0 days 18:17:30.000000000,1 days 00:44:23.000000000,3 days 14:50:13.000000000,10 days 11:08:24.000000000,10 days 09:04:49.000000000,1 days 16:55:41.000000000,5 days 04:33:21.000000000,24 days 00:50:37.000000000
Cleveland,2019-03-11,51855,0,2,SOLVENTBASE,NBCK23,1261,806028731,500.0,507.89,0 days 09:08:45.000000000,0 days 18:15:13.000000000,1 days 03:50:09.000000000,3 days 04:53:37.000000000,10 days 08:02:34.000000000,0 days 19:42:33.000000000,0 days 07:48:38.000000000,15 days 23:10:48.000000000
Cleveland,2020-03-27,84343,,6,CLEARCOAT,JCCT1200,1291,806049016,4000.0,4095.58,0 days 04:06:40.000000000,1 days 08:32:25.000000000,3 days 00:50:55.000000000,4 days 12:47:41.000000000,10 days 06:51:33.000000000,0 days 13:17:42.000000000,0 days 14:25:21.000000000,13 days 05:00:54.000000000
Cleveland,2019-04-04,54861,T801 B8,5,WATERBASE,ADWBNH797M,1231,806030528,1500.0,1586.07,0 days 09:36:10.000000000,1 days 00:07:32.000000000,3 days 07:55:04.000000000,7 days 13:23:02.000000000,10 days 04:12:09.000000000,0 days 06:15:24.000000000,0 days 06:16:13.000000000,12 days 20:24:29.000000000
